date,spx,ndx,ftse100,gold,bitcoin,eurusd,gbpusd,dxy,qqq
2000-10-16,1374.62,3249.46,,272.05,,0.8498,1.4474,116.38999938964844,69.17204284667969
2000-10-17,1349.97,3172.19,,271.3,,0.854,1.4499,115.88999938964844,66.00863647460938
2000-10-18,1342.13,3139.31,,270.75,,0.8388,1.4432,117.33000183105467,65.79777526855469
2000-10-19,1388.76,3402.95,,270.85,,0.8431,1.4459,116.94000244140624,71.75541687011719
2000-10-20,1396.93,3456.61,,271.55,,0.8419,1.451,117.16000366210938,72.80989837646484
2000-10-21,1396.93,3456.61,,271.55,,0.8419,1.451,117.16000366210938,72.80989837646484
2000-10-22,1396.93,3456.61,,271.55,,0.8419,1.451,117.16000366210938,72.80989837646484
2000-10-23,1395.78,3422.0,,270.35,,0.8352,1.4539,117.54000091552734,72.70441436767578
2000-10-24,1398.13,3353.26,,270.15,,0.8356,1.4497,117.41999816894533,69.59378051757812
2000-10-25,1364.9,3107.61,,266.75,,0.827,1.4316,118.48999786376952,65.69232940673828
2000-10-26,1364.44,3167.14,,265.35,,0.8301,1.436,118.5,67.37947082519531
2000-10-27,1379.58,3175.25,,265.35,,0.8394,1.455,117.38999938964844,67.24764251708984
2000-10-28,1379.58,3175.25,,265.35,,0.8394,1.455,117.38999938964844,67.24764251708984
2000-10-29,1379.58,3175.25,,265.35,,0.8394,1.455,117.38999938964844,67.24764251708984
2000-10-30,1398.66,3081.07,,264.35,,0.8398,1.4497,117.25,64.75652313232422
2000-10-31,1429.4,3282.3,,264.6,,0.849,1.448,116.6500015258789,68.92157745361328
2000-11-01,1421.22,3225.27,,264.8,,0.8612,1.4512,115.55999755859376,68.3284683227539
2000-11-02,1428.32,3308.48,,264.75,,0.8593,1.4459,115.61000061035156,69.17204284667969
2000-11-03,1426.69,3321.91,,265.2,,0.8664,1.4484,114.97000122070312,70.06829071044922
2000-11-04,1426.69,3321.91,,265.2,,0.8664,1.4484,114.97000122070312,70.06829071044922
2000-11-05,1426.69,3321.91,,265.2,,0.8664,1.4484,114.97000122070312,70.06829071044922
2000-11-06,1432.19,3290.47,,264.95,,0.8611,1.4269,115.69000244140624,69.54107666015625
2000-11-07,1431.87,3279.57,,264.5,,0.8602,1.4345,115.5199966430664,69.2774658203125
2000-11-08,1409.28,3059.09,,265.05,,0.8556,1.4235,116.2300033569336,63.86020660400391
2000-11-09,1400.14,3057.06,,265.95,,0.866,1.432,115.33999633789062,63.84703063964844
2000-11-10,1365.98,2890.26,,264.75,,0.8602,1.4249,115.79000091552734,60.52550506591797
2000-11-11,1365.98,2890.26,,264.75,,0.8602,1.4249,115.79000091552734,60.52550506591797
2000-11-12,1365.98,2890.26,,264.75,,0.8602,1.4249,115.79000091552734,60.52550506591797
2000-11-13,1351.26,2836.62,,264.45,,0.8592,1.437,115.6999969482422,60.61777877807617
2000-11-14,1382.95,3039.5,,264.55,,0.8579,1.431,116.22000122070312,63.97883605957031
2000-11-15,1389.81,3076.7,,264.95,,0.857,1.4267,116.3499984741211,65.27051544189453
2000-11-16,1372.32,2925.16,,266.35,,0.8518,1.4233,116.93000030517578,61.47452926635742
2000-11-17,1367.72,2934.81,,265.8,,0.8487,1.4239,117.30999755859376,61.43494415283203
2000-11-18,1367.72,2934.81,,265.8,,0.8487,1.4239,117.30999755859376,61.43494415283203
2000-11-19,1367.72,2934.81,,265.8,,0.8487,1.4239,117.30999755859376,61.43494415283203
2000-11-20,1342.62,2792.41,,266.4,,0.8511,1.4225,117.3499984741211,58.93066787719727
2000-11-21,1347.35,2786.53,,265.85,,0.8433,1.4176,117.9499969482422,58.83836364746094
2000-11-22,1322.36,2668.25,,266.65,,0.844,1.4067,117.8499984741211,56.2022590637207
2000-11-23,1322.36,2668.25,,266.05,,0.838,1.399,118.08999633789062,56.2022590637207
2000-11-24,1341.77,2830.09,,265.95,,0.8383,1.3994,118.4800033569336,59.4183349609375
2000-11-25,1341.77,2830.09,,265.95,,0.8383,1.3994,118.4800033569336,59.4183349609375
2000-11-26,1341.77,2830.09,,265.95,,0.8383,1.3994,118.4800033569336,59.4183349609375
2000-11-27,1348.97,2769.32,,270.0,,0.8512,1.416,117.0999984741211,58.68023300170898
2000-11-28,1336.09,2621.11,,269.6,,0.8564,1.4158,116.58000183105467,55.21370315551758
2000-11-29,1341.93,2602.85,,266.95,,0.8574,1.4227,116.61000061035156,53.09161376953125
2000-11-30,1314.95,2506.54,,270.45,,0.8722,1.4259,115.23999786376952,53.13117980957031
2000-12-01,1315.23,2549.74,,269.8,,0.8784,1.443,114.7300033569336,53.9879150390625
2000-12-02,1315.23,2549.74,,269.8,,0.8784,1.443,114.7300033569336,53.9879150390625
2000-12-03,1315.23,2549.74,,269.8,,0.8784,1.443,114.7300033569336,53.9879150390625
2000-12-04,1324.97,2554.4,,270.5,,0.889,1.4529,113.70999908447266,54.83147048950195
2000-12-05,1376.54,2852.87,,270.6,,0.8796,1.4323,114.47000122070312,59.62923049926758
2000-12-06,1351.46,2743.7,,274.75,,0.8913,1.4422,113.30999755859376,57.36215591430664
2000-12-07,1343.55,2719.91,,273.75,,0.8892,1.4443,113.54000091552734,56.096797943115234
2000-12-08,1369.89,2895.39,,272.75,,0.886,1.4463,114.0500030517578,57.36215591430664
2000-12-09,1369.89,2895.39,,272.75,,0.886,1.4463,114.0500030517578,57.36215591430664
2000-12-10,1369.89,2895.39,,272.75,,0.886,1.4463,114.0500030517578,57.36215591430664
2000-12-11,1380.2,2972.91,,270.55,,0.8758,1.4556,114.29000091552734,62.739837646484375
2000-12-12,1371.18,2863.21,,271.35,,0.8788,1.4489,114.26000213623048,60.44644165039063
2000-12-13,1359.99,2748.88,,269.35,,0.8766,1.4554,114.70999908447266,57.98166275024414
2000-12-14,1340.93,2639.26,,269.85,,0.8905,1.4723,113.37999725341795,55.14780426025391
2000-12-15,1312.15,2543.09,,270.95,,0.8952,1.4743,112.9000015258789,53.882469177246094
2000-12-16,1312.15,2543.09,,270.95,,0.8952,1.4743,112.9000015258789,53.882469177246094
2000-12-17,1312.15,2543.09,,270.95,,0.8952,1.4743,112.9000015258789,53.882469177246094
2000-12-18,1322.74,2543.09,,270.15,,0.8934,1.4736,113.06999969482422,53.9879150390625
2000-12-19,1305.6,2399.63,,270.25,,0.8943,1.4689,113.20999908447266,49.87554931640625
2000-12-20,1264.74,2210.32,,273.45,,0.9094,1.4778,111.97000122070312,47.015357971191406
2000-12-21,1274.86,2224.84,,274.15,,0.916,1.4725,111.51000213623048,47.29216003417969
2000-12-22,1305.95,2436.26,,273.95,,0.924,1.478,110.81999969482422,51.03546142578125
2000-12-23,1305.95,2436.26,,273.95,,0.924,1.478,110.81999969482422,51.03546142578125
2000-12-24,1305.95,2436.26,,273.95,,0.924,1.478,110.81999969482422,51.03546142578125
2000-12-25,1305.95,2436.26,,273.8,,0.9251,1.4789,110.81999969482422,51.03546142578125
2000-12-26,1315.19,2404.6,,274.45,,0.9308,1.4828,110.30999755859376,51.35178756713867
2000-12-27,1328.92,2460.21,,275.5,,0.9304,1.4968,110.31999969482422,51.931732177734375
2000-12-28,1334.22,2464.62,,272.25,,0.9294,1.4932,110.37999725341795,51.826290130615234
2000-12-29,1320.28,2341.7,,272.25,,0.9422,1.4957,109.55999755859376,49.24288177490234
2000-12-30,1320.28,2341.7,,272.25,,0.9422,1.4957,109.55999755859376,49.24288177490234
2000-12-31,1320.28,2341.7,,272.25,,0.9422,1.4957,109.55999755859376,49.24288177490234
2001-01-01,1320.28,2341.7,,272.25,,0.9406,1.4954,109.55999755859376,49.24288177490234
2001-01-02,1283.27,2128.78,,269.05,,0.9496,1.4999,108.7699966430664,45.07779693603516
2001-01-03,1347.56,2528.38,,267.95,,0.9281,1.4908,110.16999816894533,52.66983795166016
2001-01-04,1333.34,2460.04,,267.55,,0.949,1.5015,108.80999755859376,51.72083282470703
2001-01-05,1298.35,2267.85,,268.15,,0.9578,1.5024,108.41999816894533,47.76664733886719
2001-01-06,1298.35,2267.85,,268.15,,0.9578,1.5024,108.41999816894533,47.76664733886719
2001-01-07,1298.35,2267.85,,268.15,,0.9578,1.5024,108.41999816894533,47.76664733886719
2001-01-08,1295.86,2281.54,,268.35,,0.9476,1.4961,108.86000061035156,48.29387283325195
2001-01-09,1300.8,2311.4,,267.75,,0.9452,1.4903,109.5199966430664,48.29387283325195
2001-01-10,1313.27,2413.71,,264.95,,0.9364,1.4872,109.86000061035156,50.7718505859375
2001-01-11,1326.82,2524.29,,264.4,,0.9528,1.4979,109.01000213623048,52.24807357788086
2001-01-12,1318.55,2506.05,,264.32,,0.9516,1.4767,109.36000061035156,52.9202880859375
2001-01-13,1318.55,2506.05,,264.32,,0.9516,1.4767,109.36000061035156,52.9202880859375
2001-01-14,1318.55,2506.05,,264.32,,0.9516,1.4767,109.36000061035156,52.9202880859375
2001-01-15,1318.55,2506.05,,263.68,,0.9422,1.4773,109.97000122070312,52.9202880859375
2001-01-16,1326.65,2470.72,,263.75,,0.9414,1.4717,110.11000061035156,52.2876091003418
2001-01-17,1329.47,2558.67,,263.8,,0.9352,1.4728,110.80999755859376,53.882469177246094
2001-01-18,1347.97,2670.47,,265.05,,0.944,1.4736,109.94000244140624,56.14952087402344
2001-01-19,1342.54,2655.77,,264.75,,0.9336,1.4626,110.66000366210938,55.93863677978516
2001-01-20,1342.54,2655.77,,264.75,,0.9336,1.4626,110.66000366210938,55.93863677978516
2001-01-21,1342.54,2655.77,,264.75,,0.9336,1.4626,110.66000366210938,55.93863677978516
2001-01-22,1342.9,2643.13,,267.0,,0.9393,1.4658,110.23999786376952,55.99136352539063
2001-01-23,1360.4,2730.05,,266.75,,0.9376,1.4699,110.23999786376952,57.16443634033203
2001-01-24,1364.3,2726.45,,264.75,,0.921,1.4537,111.68000030517578,56.62402725219727
2001-01-25,1357.51,2595.85,,264.95,,0.9242,1.4592,111.61000061035156,54.409698486328125
2001-01-26,1354.95,2631.78,,263.05,,0.9238,1.4609,111.45999908447266,55.29281997680664
2001-01-27,1354.95,2631.78,,263.05,,0.9238,1.4609,111.45999908447266,55.29281997680664
2001-01-28,1354.95,2631.78,,263.05,,0.9238,1.4609,111.45999908447266,55.29281997680664
2001-01-29,1364.17,2694.53,,263.05,,0.9162,1.4579,111.7699966430664,56.518592834472656
2001-01-30,1373.73,2686.14,,265.85,,0.9265,1.4622,110.9800033569336,56.30771255493164
2001-01-31,1366.01,2593.0,,266.05,,0.9362,1.4635,110.5199966430664,54.24097442626953
2001-02-01,1373.47,2607.16,,268.55,,0.9388,1.4771,109.66000366210938,54.958003997802734
2001-02-02,1349.47,2472.18,,267.55,,0.936,1.4699,110.31999969482422,51.92119216918945
2001-02-03,1349.47,2472.18,,267.55,,0.936,1.4699,110.31999969482422,51.92119216918945
2001-02-04,1349.47,2472.18,,267.55,,0.936,1.4699,110.31999969482422,51.92119216918945
2001-02-05,1354.31,2467.3,,265.25,,0.938,1.4745,109.88999938964844,51.8790168762207
2001-02-06,1352.26,2473.24,,263.75,,0.9307,1.4594,110.7699966430664,51.9633674621582
2001-02-07,1340.89,2409.66,,263.35,,0.9278,1.4514,110.88999938964844,51.11979293823242
2001-02-08,1332.53,2355.67,,260.85,,0.9187,1.4436,112.05999755859376,49.59295272827149
2001-02-09,1314.76,2261.77,,260.65,,0.9245,1.443,111.5199966430664,47.57683181762695
2001-02-10,1314.76,2261.77,,260.65,,0.9245,1.443,111.5199966430664,47.57683181762695
2001-02-11,1314.76,2261.77,,260.65,,0.9245,1.443,111.5199966430664,47.57683181762695
2001-02-12,1330.31,2286.85,,261.45,,0.931,1.4526,111.19000244140624,48.15047454833984
2001-02-13,1318.8,2208.4,,261.45,,0.9206,1.4522,111.95999908447266,46.606746673583984
2001-02-14,1315.92,2305.82,,259.85,,0.9181,1.4558,112.04000091552734,48.46259307861328
2001-02-15,1326.61,2371.04,,255.85,,0.9044,1.4495,113.1999969482422,49.26397705078125
2001-02-16,1301.53,2212.51,,258.95,,0.9128,1.4443,112.26000213623048,46.50552749633789
2001-02-17,1301.53,2212.51,,258.95,,0.9128,1.4443,112.26000213623048,46.50552749633789
2001-02-18,1301.53,2212.51,,258.95,,0.9128,1.4443,112.26000213623048,46.50552749633789
2001-02-19,1301.53,2212.51,,259.65,,0.9217,1.4463,111.91999816894533,46.50552749633789
2001-02-20,1278.94,2095.11,,256.65,,0.9121,1.447,112.81999969482422,44.7003173828125
2001-02-21,1255.27,2058.54,,258.65,,0.9092,1.4443,113.12000274658205,43.44339370727539
2001-02-22,1252.82,2032.42,,259.05,,0.9048,1.4463,113.33999633789062,43.02161407470703
2001-02-23,1245.86,2056.06,,261.55,,0.9172,1.4554,112.02999877929688,43.1734504699707
2001-02-24,1245.86,2056.06,,261.55,,0.9172,1.4554,112.02999877929688,43.1734504699707
2001-02-25,1245.86,2056.06,,261.55,,0.9172,1.4554,112.02999877929688,43.1734504699707
2001-02-26,1267.65,2097.64,,266.55,,0.9114,1.4459,112.7699966430664,43.9917221069336
2001-02-27,1257.94,1964.52,,267.75,,0.9174,1.4426,112.33999633789062,41.33448791503906
2001-02-28,1239.94,1908.32,,267.15,,0.923,1.4445,112.01000213623048,40.02696990966797
2001-03-01,1241.23,1968.02,,265.65,,0.9294,1.4543,111.27999877929688,41.16578674316406
2001-03-02,1234.18,1881.34,,262.85,,0.9345,1.4708,111.16999816894533,39.394309997558594
2001-03-03,1234.18,1881.34,,262.85,,0.9345,1.4708,111.16999816894533,39.394309997558594
2001-03-04,1234.18,1881.34,,262.85,,0.9345,1.4708,111.16999816894533,39.394309997558594
2001-03-05,1241.41,1916.68,,263.05,,0.9294,1.4669,111.54000091552734,40.111328125
2001-03-06,1253.8,1976.31,,260.75,,0.9341,1.4667,111.1999969482422,41.67193984985352
2001-03-07,1261.89,1996.23,,262.45,,0.9294,1.4603,111.83000183105467,41.68878936767578
2001-03-08,1264.74,1938.15,,267.05,,0.9322,1.4689,111.48999786376952,40.9127082824707
2001-03-09,1233.42,1813.02,,272.38,,0.9327,1.4693,111.44000244140624,38.04458618164063
2001-03-10,1233.42,1813.02,,272.38,,0.9327,1.4693,111.44000244140624,38.04458618164063
2001-03-11,1233.42,1813.02,,272.38,,0.9327,1.4693,111.44000244140624,38.04458618164063
2001-03-12,1180.16,1680.64,,272.55,,0.9285,1.4637,112.01000213623048,35.6826286315918
2001-03-13,1197.66,1789.7,,268.15,,0.9144,1.4493,113.11000061035156,37.49627685546875
2001-03-14,1166.71,1745.13,,263.15,,0.9107,1.4447,113.6999969482422,36.90580368041992
2001-03-15,1173.56,1697.92,,260.65,,0.8982,1.4343,114.70999908447266,35.55610656738281
2001-03-16,1150.53,1647.51,,258.75,,0.8972,1.4296,115.31999969482422,34.75473403930664
2001-03-17,1150.53,1647.51,,258.75,,0.8972,1.4296,115.31999969482422,34.75473403930664
2001-03-18,1150.53,1647.51,,258.75,,0.8972,1.4296,115.31999969482422,34.75473403930664
2001-03-19,1170.81,1730.46,,260.85,,0.8987,1.4257,115.1999969482422,36.49245834350586
2001-03-20,1142.62,1614.47,,261.55,,0.9092,1.4353,114.11000061035156,34.03770446777344
2001-03-21,1122.14,1605.04,,263.05,,0.8958,1.4302,115.52999877929688,34.03770446777344
2001-03-22,1117.58,1701.9,,262.05,,0.8881,1.4211,116.3000030517578,36.10441970825195
2001-03-23,1139.83,1705.02,,262.45,,0.8894,1.4247,115.94000244140624,36.10441970825195
2001-03-24,1139.83,1705.02,,262.45,,0.8894,1.4247,115.94000244140624,36.10441970825195
2001-03-25,1139.83,1705.02,,262.45,,0.8894,1.4247,115.94000244140624,36.10441970825195
2001-03-26,1152.69,1676.9,,262.65,,0.8954,1.4345,115.20999908447266,35.2692756652832
2001-03-27,1182.17,1735.63,,261.55,,0.8932,1.4327,115.43000030517578,36.48402404785156
2001-03-28,1153.29,1602.22,,260.05,,0.8853,1.4355,116.01000213623048,33.489376068115234
2001-03-29,1147.95,1563.14,,258.95,,0.8826,1.4259,116.5999984741211,32.85669708251953
2001-03-30,1160.33,1573.25,,257.95,,0.8788,1.415,117.37000274658205,33.025421142578125
2001-03-31,1160.33,1573.25,,257.95,,0.8788,1.415,117.37000274658205,33.025421142578125
2001-04-01,1160.33,1573.25,,257.95,,0.8788,1.415,117.37000274658205,33.025421142578125
2001-04-02,1145.87,1516.58,,255.55,,0.879,1.4174,117.33999633789062,31.54919815063477
2001-04-03,1106.46,1399.05,,257.25,,0.897,1.432,115.62999725341795,29.23783302307129
2001-04-04,1103.25,1370.75,,258.45,,0.9014,1.4323,115.08000183105467,28.723264694213867
2001-04-05,1151.44,1519.05,,258.55,,0.896,1.4263,115.47000122070312,31.473255157470703
2001-04-06,1128.43,1448.16,,260.05,,0.904,1.4393,114.75,30.326005935668945
2001-04-07,1128.43,1448.16,,260.05,,0.904,1.4393,114.75,30.326005935668945
2001-04-08,1128.43,1448.16,,260.05,,0.904,1.4393,114.75,30.326005935668945
2001-04-09,1137.59,1481.22,,258.55,,0.8972,1.4438,115.20999908447266,31.253931045532227
2001-04-10,1168.38,1597.87,,257.5,,0.8889,1.4308,116.0199966430664,33.57371139526367
2001-04-11,1165.89,1647.36,,258.8,,0.8883,1.4364,116.12999725341795,34.586021423339844
2001-04-12,1183.5,1714.29,,260.15,,0.8925,1.4391,115.54000091552734,36.10441970825195
2001-04-13,1183.5,1714.29,,259.25,,0.888,1.4378,115.54000091552734,36.10441970825195
2001-04-14,1183.5,1714.29,,259.25,,0.888,1.4378,115.54000091552734,36.10441970825195
2001-04-15,1183.5,1714.29,,259.25,,0.888,1.4378,115.54000091552734,36.10441970825195
2001-04-16,1179.68,1650.21,,263.35,,0.8886,1.4355,116.18000030517578,33.953338623046875
2001-04-17,1191.81,1671.51,,261.05,,0.8833,1.4304,116.45999908447266,34.79689025878906
2001-04-18,1238.16,1830.79,,261.25,,0.8816,1.4245,116.12999725341795,38.424198150634766
2001-04-19,1253.69,1953.28,,265.45,,0.898,1.4455,115.0199966430664,40.74400329589844
2001-04-20,1242.98,1933.57,,264.65,,0.9016,1.4401,114.31999969482422,40.828369140625
2001-04-21,1242.98,1933.57,,264.65,,0.9016,1.4401,114.31999969482422,40.828369140625
2001-04-22,1242.98,1933.57,,264.65,,0.9016,1.4401,114.31999969482422,40.828369140625
2001-04-23,1224.36,1811.89,,263.45,,0.8978,1.4372,114.7699966430664,38.08680725097656
2001-04-24,1209.47,1762.21,,264.15,,0.8945,1.4337,115.1999969482422,37.369754791259766
2001-04-25,1228.75,1814.33,,262.25,,0.897,1.4393,114.9800033569336,38.04458618164063
2001-04-26,1234.52,1763.33,,264.15,,0.903,1.4395,114.45999908447266,37.07451629638672
2001-04-27,1253.05,1810.47,,263.65,,0.8904,1.4331,115.62000274658205,38.08680725097656
2001-04-28,1253.05,1810.47,,263.65,,0.8904,1.4331,115.62000274658205,38.08680725097656
2001-04-29,1253.05,1810.47,,263.65,,0.8904,1.4331,115.62000274658205,38.08680725097656
2001-04-30,1249.46,1855.15,,264.05,,0.8889,1.4323,115.8499984741211,38.93035125732422
2001-05-01,1266.44,1919.01,,264.55,,0.8933,1.4341,115.3000030517578,40.5330924987793
2001-05-02,1267.43,1962.42,,265.5,,0.8934,1.432,115.16000366210938,41.31762313842773
2001-05-03,1248.58,1877.8,,266.25,,0.8896,1.4349,115.37999725341795,39.47865676879883
2001-05-04,1266.61,1923.81,,266.15,,0.8924,1.438,114.93000030517578,40.65964889526367
2001-05-05,1266.61,1923.81,,266.15,,0.8924,1.438,114.93000030517578,40.65964889526367
2001-05-06,1266.61,1923.81,,266.15,,0.8924,1.438,114.93000030517578,40.65964889526367
2001-05-07,1263.51,1895.41,,266.25,,0.8904,1.437,115.31999969482422,39.81610107421875
2001-05-08,1261.2,1929.24,,265.25,,0.885,1.4249,116.08000183105467,40.65964889526367
2001-05-09,1255.54,1876.6,,270.05,,0.8851,1.4211,116.0500030517578,39.26775360107422
2001-05-10,1255.18,1838.32,,269.25,,0.881,1.4203,116.37000274658205,38.60979080200195
2001-05-11,1245.67,1821.2,,268.05,,0.8748,1.4188,116.83999633789062,38.424198150634766
2001-05-12,1245.67,1821.2,,268.05,,0.8748,1.4188,116.83999633789062,38.424198150634766
2001-05-13,1245.67,1821.2,,268.05,,0.8748,1.4188,116.83999633789062,38.424198150634766
2001-05-14,1248.92,1795.06,,268.4,,0.8738,1.419,117.13999938964844,37.80841827392578
2001-05-15,1249.44,1796.81,,268.45,,0.8784,1.4235,116.79000091552734,38.08680725097656
2001-05-16,1284.99,1899.47,,272.05,,0.8828,1.428,116.13999938964844,39.773921966552734
2001-05-17,1288.49,1925.14,,273.75,,0.8826,1.4308,116.12000274658205,40.40658187866211
2001-05-18,1291.96,1927.06,,287.55,,0.8804,1.4372,116.41000366210938,40.52466583251953
2001-05-19,1291.96,1927.06,,287.55,,0.8804,1.4372,116.41000366210938,40.52466583251953
2001-05-20,1291.96,1927.06,,287.55,,0.8804,1.4372,116.41000366210938,40.52466583251953
2001-05-21,1312.83,2052.57,,285.55,,0.877,1.4391,116.5199966430664,43.06378173828125
2001-05-22,1309.38,2042.93,,285.15,,0.8646,1.4269,117.69000244140624,42.937255859375
2001-05-23,1289.05,1957.56,,283.75,,0.8565,1.4178,118.29000091552734,41.03923416137695
2001-05-24,1293.17,2003.37,,279.15,,0.8572,1.4077,118.36000061035156,42.09370422363281
2001-05-25,1277.89,1960.74,,277.65,,0.8608,1.4209,118.18000030517578,41.3260612487793
2001-05-26,1277.89,1960.74,,277.65,,0.8608,1.4209,118.18000030517578,41.3260612487793
2001-05-27,1277.89,1960.74,,277.65,,0.8608,1.4209,118.18000030517578,41.3260612487793
2001-05-28,1277.89,1960.74,,277.65,,0.8596,1.419,118.18000030517578,41.3260612487793
2001-05-29,1267.93,1873.53,,273.85,,0.8555,1.4184,118.22000122070312,38.90504455566406
2001-05-30,1248.08,1779.0,,266.05,,0.857,1.4255,118.22000122070312,37.47942352294922
2001-05-31,1255.82,1799.89,,265.85,,0.8468,1.4172,119.06999969482422,37.73248291015625
2001-06-01,1260.67,1840.83,,267.05,,0.848,1.4198,118.88999938964844,38.845977783203125
2001-06-02,1260.67,1840.83,,267.05,,0.848,1.4198,118.88999938964844,38.845977783203125
2001-06-03,1260.67,1840.83,,267.05,,0.848,1.4198,118.88999938964844,38.845977783203125
2001-06-04,1267.11,1838.84,,265.75,,0.8463,1.4138,119.19000244140624,38.6604118347168
2001-06-05,1283.57,1923.9,,266.25,,0.854,1.412,118.6999969482422,40.364402770996094
